Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,127601,-,-,-,44.05,-123.1,-8,134,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI
2013,1,16,13,30,7.6000000000000005,90,0,4,90
2013,1,16,14,30,6.1000000000000005,50,0,4,50
2013,1,16,15,30,5,27,0,4,27
2013,1,16,16,30,1.5,21,483,0,57
2013,1,16,17,30,1.2000000000000002,0,0,1,0
2013,1,16,18,30,1.9000000000000001,0,0,1,0
2013,1,16,19,30,2.5,0,0,0,0
2013,1,16,20,30,2.4000000000000004,0,0,0,0
2013,1,16,21,30,1.9000000000000001,0,0,0,0
2013,1,16,22,30,1.3,0,0,0,0
2013,1,16,23,30,0.9,0,0,0,0
2013,1,17,0,30,1,0,0,0,0
2013,1,17,1,30,1.5,0,0,0,0
2013,1,17,2,30,1.9000000000000001,0,0,0,0
2013,1,17,3,30,2,0,0,0,0
2013,1,17,4,30,1.6,0,0,0,0
2013,1,17,5,30,1.1,0,0,0,0
2013,1,17,6,30,0.6000000000000001,0,0,1,0
2013,1,17,7,30,1.3,0,0,1,0
2013,1,17,8,30,3.4000000000000004,15,0,4,15
2013,1,17,9,30,5.6000000000000005,23,0,4,23
2013,1,17,10,30,7.2,67,0,4,67
2013,1,17,11,30,8.6,94,0,4,94
2013,1,17,12,30,9.5,103,0,4,103
2013,1,17,13,30,9.5,86,0,4,86
2013,1,17,14,30,7.9,62,0,4,62
2013,1,17,15,30,6.6000000000000005,26,0,4,26
2013,1,17,16,30,3.2,21,497,1,59
2013,1,17,17,30,2.7,0,0,4,0
2013,1,17,18,30,2.1,0,0,1,0
2013,1,17,19,30,1.3,0,0,1,0
2013,1,17,20,30,0.8,0,0,0,0
2013,1,17,21,30,0.5,0,0,0,0
2013,1,17,22,30,0.30000000000000004,0,0,0,0
2013,1,17,23,30,0.4,0,0,0,0
2013,1,18,0,30,0.5,0,0,0,0
2013,1,18,1,30,0.5,0,0,0,0
2013,1,18,2,30,0.30000000000000004,0,0,4,0
