Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478473,-,-,-,39.77,-105.22,-7,1867,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,GHI,DHI,DNI
2013,1,22,22,30,-0.1,4,0,0,0
2013,1,22,23,30,-0.1,7,0,0,0
2013,1,23,0,30,0.1,7,0,0,0
2013,1,23,1,30,0.4,4,0,0,0
2013,1,23,2,30,0.6000000000000001,6,0,0,0
2013,1,23,3,30,0.8,6,0,0,0
2013,1,23,4,30,0.8,6,0,0,0
2013,1,23,5,30,1,6,0,0,0
2013,1,23,6,30,1.5,6,0,0,0
2013,1,23,7,30,3.3000000000000003,6,10,10,0
2013,1,23,8,30,6.300000000000001,6,16,16,0
2013,1,23,9,30,9.5,6,45,45,0
2013,1,23,10,30,12.100000000000001,6,80,80,0
2013,1,23,11,30,13.700000000000001,6,46,46,0
2013,1,23,12,30,14.200000000000001,6,47,47,0
2013,1,23,13,30,13.600000000000001,6,127,127,0
2013,1,23,14,30,11.9,6,64,64,0
2013,1,23,15,30,9.1,6,117,105,49
2013,1,23,16,30,7.4,6,35,35,0
2013,1,23,17,30,4.7,6,0,0,0
2013,1,23,18,30,3.7,6,0,0,0
2013,1,23,19,30,3.4000000000000004,6,0,0,0
2013,1,23,20,30,3.2,6,0,0,0
2013,1,23,21,30,3.1,6,0,0,0
2013,1,23,22,30,3.2,6,0,0,0
2013,1,23,23,30,3.6,6,0,0,0
2013,1,24,0,30,3.7,6,0,0,0
2013,1,24,1,30,2.9000000000000004,7,0,0,0
2013,1,24,2,30,1.9000000000000001,4,0,0,0
2013,1,24,3,30,1.5,1,0,0,0
2013,1,24,4,30,1.3,1,0,0,0
2013,1,24,5,30,1.7000000000000002,1,0,0,0
2013,1,24,6,30,2.2,4,0,0,0
2013,1,24,7,30,3.3000000000000003,4,12,12,0
2013,1,24,8,30,5.300000000000001,6,17,17,0
2013,1,24,9,30,7.1000000000000005,6,199,149,146
2013,1,24,10,30,8.3,7,132,132,0
2013,1,24,11,30,9.4,1,545,51,977
2013,1,24,12,30,10.200000000000001,7,417,219,382
2013,1,24,13,30,10.3,2,408,174,490
2013,1,24,14,30,9.3,2,303,152,382
2013,1,24,15,30,7.2,4,158,109,181
2013,1,24,16,30,5.9,4,55,40,137
2013,1,24,17,30,3.4000000000000004,4,0,0,0
2013,1,24,18,30,2.9000000000000004,4,0,0,0
2013,1,24,19,30,2.8000000000000003,4,0,0,0
2013,1,24,20,30,2.6,4,0,0,0
2013,1,24,21,30,2.5,0,0,0,0
2013,1,24,22,30,2.2,0,0,0,0
2013,1,24,23,30,1.7000000000000002,0,0,0,0
2013,1,25,0,30,1.2000000000000002,4,0,0,0
2013,1,25,1,30,0.7000000000000001,1,0,0,0
2013,1,25,2,30,0.30000000000000004,0,0,0,0
2013,1,25,3,30,0.2,0,0,0,0
2013,1,25,4,30,0.2,1,0,0,0
2013,1,25,5,30,0.1,1,0,0,0
2013,1,25,6,30,0.4,4,0,0,0
2013,1,25,7,30,2.4000000000000004,4,12,12,0
2013,1,25,8,30,5.6000000000000005,4,92,79,64
2013,1,25,9,30,8.6,4,205,150,160
2013,1,25,10,30,10.700000000000001,4,348,186,361
2013,1,25,11,30,11.8,4,406,217,370
2013,1,25,12,30,12.4,4,450,192,496
2013,1,25,13,30,12.3,2,413,174,494
2013,1,25,14,30,11.3,4,234,178,141
2013,1,25,15,30,8.6,4,129,110,70
2013,1,25,16,30,6.7,4,50,41,75
2013,1,25,17,30,3.8000000000000003,4,0,0,0
2013,1,25,18,30,2.8000000000000003,4,0,0,0
2013,1,25,19,30,1.9000000000000001,1,0,0,0
2013,1,25,20,30,1.3,4,0,0,0
2013,1,25,21,30,1.1,4,0,0,0
2013,1,25,22,30,0.8,1,0,0,0
2013,1,25,23,30,0.4,1,0,0,0
2013,1,26,0,30,0.1,1,0,0,0
2013,1,26,1,30,-0.1,1,0,0,0
2013,1,26,2,30,-0.1,1,0,0,0
2013,1,26,3,30,0.1,4,0,0,0
2013,1,26,4,30,0.2,4,0,0,0
2013,1,26,5,30,0.2,1,0,0,0
2013,1,26,6,30,0.6000000000000001,4,0,0,0
2013,1,26,7,30,2.6,1,29,14,379
2013,1,26,8,30,5.1000000000000005,1,192,33,768
2013,1,26,9,30,6.7,7,258,133,358
2013,1,26,10,30,7.7,7,345,192,339
2013,1,26,11,30,8.700000000000001,6,350,244,205
2013,1,26,12,30,9.4,4,422,225,376
2013,1,26,13,30,9.3,4,142,141,2
2013,1,26,14,30,8.4,4,191,169,55
2013,1,26,15,30,6.2,7,143,114,104
2013,1,26,16,30,4.7,7,20,20,0
2013,1,26,17,30,3.4000000000000004,7,0,0,0
2013,1,26,18,30,3,7,0,0,0
2013,1,26,19,30,2.4000000000000004,7,0,0,0
2013,1,26,20,30,1.8,7,0,0,0
2013,1,26,21,30,1.3,4,0,0,0
2013,1,26,22,30,1,7,0,0,0
2013,1,26,23,30,0.7000000000000001,4,0,0,0
2013,1,27,0,30,0.4,7,0,0,0
2013,1,27,1,30,0.4,4,0,0,0
2013,1,27,2,30,0.5,7,0,0,0
2013,1,27,3,30,0.5,4,0,0,0
2013,1,27,4,30,0.2,1,0,0,0
2013,1,27,5,30,0,4,0,0,0
2013,1,27,6,30,0.30000000000000004,4,0,0,0
2013,1,27,7,30,2,1,31,14,399
2013,1,27,8,30,4.800000000000001,0,195,32,780
2013,1,27,9,30,7.300000000000001,1,364,40,922
2013,1,27,10,30,9.200000000000001,3,388,163,494
2013,1,27,11,30,10.5,2,470,159,602
2013,1,27,12,30,11.100000000000001,2,587,50,1018
2013,1,27,13,30,11.100000000000001,2,434,158,563
2013,1,27,14,30,10.5,2,429,57,920
2013,1,27,15,30,8,1,280,36,874
2013,1,27,16,30,6,0,103,24,656
2013,1,27,17,30,2,0,0,0,0
2013,1,27,18,30,0.7000000000000001,1,0,0,0
2013,1,27,19,30,-0.30000000000000004,1,0,0,0
2013,1,27,20,30,-0.9,1,0,0,0
2013,1,27,21,30,-1.2000000000000002,1,0,0,0
2013,1,27,22,30,-1.3,1,0,0,0
2013,1,27,23,30,-1.2000000000000002,1,0,0,0
2013,1,28,0,30,-0.9,1,0,0,0
2013,1,28,1,30,-0.7000000000000001,1,0,0,0
2013,1,28,2,30,-0.7000000000000001,1,0,0,0
2013,1,28,3,30,-0.7000000000000001,1,0,0,0
2013,1,28,4,30,-0.7000000000000001,1,0,0,0
2013,1,28,5,30,-0.6000000000000001,1,0,0,0
2013,1,28,6,30,-0.1,4,0,0,0
2013,1,28,7,30,2.1,4,15,15,0
2013,1,28,8,30,5.4,4,125,82,205
2013,1,28,9,30,7.7,4,182,153,83
2013,1,28,10,30,9,1,495,50,969
2013,1,28,11,30,9.5,4,212,200,23
2013,1,28,12,30,9.600000000000001,7,315,255,113
2013,1,28,13,30,8.700000000000001,7,403,204,403
2013,1,28,14,30,6.6000000000000005,7,53,53,0
2013,1,28,15,30,3.8000000000000003,7,93,93,0
2013,1,28,16,30,2.2,6,29,29,0
2013,1,28,17,30,-2.2,7,0,0,0
2013,1,28,18,30,-3.8000000000000003,7,0,0,0
2013,1,28,19,30,-4.7,4,0,0,0
2013,1,28,20,30,-5,7,0,0,0
2013,1,28,21,30,-5.300000000000001,4,0,0,0
2013,1,28,22,30,-5.5,7,0,0,0
2013,1,28,23,30,-5.6000000000000005,4,0,0,0
2013,1,29,0,30,-5.7,4,0,0,0
2013,1,29,1,30,-5.9,4,0,0,0
2013,1,29,2,30,-6,4,0,0,0
2013,1,29,3,30,-6.1000000000000005,4,0,0,0
2013,1,29,4,30,-6.300000000000001,7,0,0,0
2013,1,29,5,30,-6.7,7,0,0,0
2013,1,29,6,30,-7,7,0,0,0
2013,1,29,7,30,-6.7,7,21,21,0
2013,1,29,8,30,-5.7,7,129,82,219
2013,1,29,9,30,-4.6000000000000005,7,256,145,310
2013,1,29,10,30,-3.7,4,107,107,0
2013,1,29,11,30,-3,7,456,191,506
2013,1,29,12,30,-2.7,7,438,230,388
2013,1,29,13,30,-2.8000000000000003,4,220,203,34
2013,1,29,14,30,-3.4000000000000004,7,177,164,31
2013,1,29,15,30,-4.2,4,22,22,0
2013,1,29,16,30,-4.6000000000000005,7,78,43,276
2013,1,29,17,30,-5.7,7,0,0,0
2013,1,29,18,30,-6.1000000000000005,6,0,0,0
2013,1,29,19,30,-6.5,9,0,0,0
2013,1,29,20,30,-6.9,7,0,0,0
2013,1,29,21,30,-7.4,7,0,0,0
2013,1,29,22,30,-7.7,4,0,0,0
2013,1,29,23,30,-7.800000000000001,4,0,0,0
2013,1,30,0,30,-8,1,0,0,0
2013,1,30,1,30,-8.5,4,0,0,0
2013,1,30,2,30,-8.8,4,0,0,0
2013,1,30,3,30,-8.9,4,0,0,0
2013,1,30,4,30,-8.8,4,0,0,0
2013,1,30,5,30,-8.3,4,0,0,0
2013,1,30,6,30,-7.800000000000001,4,0,0,0
2013,1,30,7,30,-6.7,4,20,20,0
2013,1,30,8,30,-4.800000000000001,4,14,14,0
2013,1,30,9,30,-2.7,1,391,54,931
2013,1,30,10,30,-0.9,7,278,218,130
2013,1,30,11,30,0.4,6,326,254,136
2013,1,30,12,30,0.9,4,492,174,588
2013,1,30,13,30,1,4,150,148,4
2013,1,30,14,30,0.5,4,155,150,13
2013,1,30,15,30,-0.6000000000000001,4,188,117,244
2013,1,30,16,30,-1.2000000000000002,7,42,42,0
2013,1,30,17,30,-2.5,7,0,0,0
2013,1,30,18,30,-2.7,1,0,0,0
2013,1,30,19,30,-2.8000000000000003,4,0,0,0
2013,1,30,20,30,-2.7,4,0,0,0
2013,1,30,21,30,-2.6,4,0,0,0
2013,1,30,22,30,-2.6,0,0,0,0
2013,1,30,23,30,-2.6,7,0,0,0
2013,1,31,0,30,-2.6,4,0,0,0
2013,1,31,1,30,-2.5,7,0,0,0
2013,1,31,2,30,-2.5,4,0,0,0
2013,1,31,3,30,-2.5,1,0,0,0
2013,1,31,4,30,-2.4000000000000004,0,0,0,0
2013,1,31,5,30,-2.3000000000000003,4,0,0,0
2013,1,31,6,30,-2.1,1,0,0,0
2013,1,31,7,30,-0.8,4,12,12,0
2013,1,31,8,30,1,0,217,39,809
2013,1,31,9,30,2.4000000000000004,0,392,50,938
2013,1,31,10,30,3.4000000000000004,0,526,56,997
2013,1,31,11,30,4,0,606,63,1020
2013,1,31,12,30,4.3,0,622,64,1025
2013,1,31,13,30,4.2,8,466,146,632
2013,1,31,14,30,3.6,4,313,176,326
2013,1,31,15,30,1.9000000000000001,1,307,47,880
2013,1,31,16,30,0.7000000000000001,4,82,46,258
2013,1,31,17,30,-1.5,4,0,0,0
2013,1,31,18,30,-2.1,7,0,0,0
2013,1,31,19,30,-2.3000000000000003,4,0,0,0
2013,1,31,20,30,-2.2,4,0,0,0
2013,1,31,21,30,-2.3000000000000003,4,0,0,0
2013,1,31,22,30,-2.5,0,0,0,0
2013,1,31,23,30,-2.7,4,0,0,0
2013,2,1,0,30,-2.8000000000000003,4,0,0,0
2013,2,1,1,30,-2.8000000000000003,1,0,0,0
2013,2,1,2,30,-3,1,0,0,0
2013,2,1,3,30,-3.2,1,0,0,0
2013,2,1,4,30,-3.4000000000000004,1,0,0,0
2013,2,1,5,30,-3.6,4,0,0,0
2013,2,1,6,30,-3.3000000000000003,4,0,0,0
2013,2,1,7,30,-1.4000000000000001,4,18,18,0
2013,2,1,8,30,1.4000000000000001,0,216,37,799
2013,2,1,9,30,3.5,0,387,45,928
2013,2,1,10,30,4.9,0,519,50,988
2013,2,1,11,30,5.6000000000000005,7,471,190,524
2013,2,1,12,30,5.6000000000000005,7,511,165,631
2013,2,1,13,30,5.300000000000001,7,430,201,447
2013,2,1,14,30,4.5,4,223,188,81
2013,2,1,15,30,2.8000000000000003,0,308,43,884
2013,2,1,16,30,1.6,0,125,29,682
2013,2,1,17,30,-0.30000000000000004,1,0,0,0
2013,2,1,18,30,-0.8,1,0,0,0
2013,2,1,19,30,-1.3,1,0,0,0
2013,2,1,20,30,-2.1,1,0,0,0
2013,2,1,21,30,-2.7,1,0,0,0
2013,2,1,22,30,-3.1,1,0,0,0
2013,2,1,23,30,-3.3000000000000003,4,0,0,0
2013,2,2,0,30,-3.5,1,0,0,0
2013,2,2,1,30,-3.7,1,0,0,0
2013,2,2,2,30,-4,1,0,0,0
2013,2,2,3,30,-4.3,0,0,0,0
2013,2,2,4,30,-4.6000000000000005,0,0,0,0
2013,2,2,5,30,-4.9,1,0,0,0
2013,2,2,6,30,-4.5,1,0,0,0
2013,2,2,7,30,-2.5,1,47,17,523
2013,2,2,8,30,0.6000000000000001,4,119,91,121
2013,2,2,9,30,3.6,1,399,41,962
2013,2,2,10,30,6.1000000000000005,0,532,45,1018
2013,2,2,11,30,7.7,0,613,52,1038
2013,2,2,12,30,8.6,0,623,54,1029
2013,2,2,13,30,8.5,0,575,53,1013
2013,2,2,14,30,7.2,8,334,172,377
2013,2,2,15,30,4,4,201,121,263
2013,2,2,16,30,2,7,110,35,525
2013,2,2,17,30,-1.5,1,0,0,0
2013,2,2,18,30,-2.1,4,0,0,0
2013,2,2,19,30,-2.3000000000000003,4,0,0,0
2013,2,2,20,30,-2.6,4,0,0,0
2013,2,2,21,30,-2.7,4,0,0,0
2013,2,2,22,30,-2.6,4,0,0,0
2013,2,2,23,30,-2.3000000000000003,7,0,0,0
2013,2,3,0,30,-2,4,0,0,0
2013,2,3,1,30,-1.8,7,0,0,0
2013,2,3,2,30,-1.7000000000000002,4,0,0,0
2013,2,3,3,30,-1.6,7,0,0,0
2013,2,3,4,30,-1.4000000000000001,4,0,0,0
2013,2,3,5,30,-1.3,7,0,0,0
2013,2,3,6,30,-1,4,0,0,0
2013,2,3,7,30,0.5,4,24,21,44
2013,2,3,8,30,2.9000000000000004,4,123,93,129
2013,2,3,9,30,5.300000000000001,3,281,147,357
2013,2,3,10,30,7.5,4,375,205,352
2013,2,3,11,30,8.8,7,505,165,625
2013,2,3,12,30,9,4,490,202,518
2013,2,3,13,30,7.800000000000001,6,328,249,151
2013,2,3,14,30,5.7,6,200,181,44
2013,2,3,15,30,3.9000000000000004,6,51,51,0
2013,2,3,16,30,3.2,6,32,32,0
2013,2,3,17,30,1.8,6,0,0,0
2013,2,3,18,30,0.7000000000000001,6,0,0,0
2013,2,3,19,30,-0.6000000000000001,7,0,0,0
2013,2,3,20,30,-1.5,4,0,0,0
2013,2,3,21,30,-1.9000000000000001,0,0,0,0
2013,2,3,22,30,-2.3000000000000003,0,0,0,0
2013,2,3,23,30,-2.8000000000000003,0,0,0,0
2013,2,4,0,30,-3.2,0,0,0,0
2013,2,4,1,30,-3.2,4,0,0,0
2013,2,4,2,30,-3.3000000000000003,1,0,0,0
2013,2,4,3,30,-3.5,4,0,0,0
2013,2,4,4,30,-3.5,4,0,0,0
2013,2,4,5,30,-3,4,0,0,0
2013,2,4,6,30,-2.3000000000000003,7,0,0,0
2013,2,4,7,30,-0.5,7,24,22,22
2013,2,4,8,30,2.6,6,11,11,0
2013,2,4,9,30,5.4,6,8,8,0
2013,2,4,10,30,7.1000000000000005,6,59,59,0
2013,2,4,11,30,7.800000000000001,6,48,48,0
2013,2,4,12,30,7.800000000000001,6,87,87,0
2013,2,4,13,30,7.6000000000000005,6,242,221,40
2013,2,4,14,30,6.800000000000001,6,58,58,0
2013,2,4,15,30,4.5,6,20,20,0
2013,2,4,16,30,2.9000000000000004,6,8,8,0
2013,2,4,17,30,-0.4,4,0,0,0
2013,2,4,18,30,-0.8,4,0,0,0
2013,2,4,19,30,-1.1,4,0,0,0
2013,2,4,20,30,-1.3,1,0,0,0
2013,2,4,21,30,-1.4000000000000001,1,0,0,0
2013,2,4,22,30,-1.5,0,0,0,0
2013,2,4,23,30,-1.5,0,0,0,0
2013,2,5,0,30,-1.6,4,0,0,0
2013,2,5,1,30,-1.7000000000000002,4,0,0,0
2013,2,5,2,30,-1.9000000000000001,1,0,0,0
2013,2,5,3,30,-2.1,1,0,0,0
2013,2,5,4,30,-2.1,1,0,0,0
2013,2,5,5,30,-2.1,4,0,0,0
2013,2,5,6,30,-1.5,4,0,0,0
2013,2,5,7,30,0.9,4,30,24,91
2013,2,5,8,30,4.4,4,113,95,73
2013,2,5,9,30,7.5,7,305,138,435
2013,2,5,10,30,9.600000000000001,7,318,232,175
2013,2,5,11,30,10.8,4,471,223,448
2013,2,5,12,30,11.5,7,521,184,595
2013,2,5,13,30,11.700000000000001,1,576,56,984
2013,2,5,14,30,11.200000000000001,2,470,53,943
2013,2,5,15,30,8.9,3,238,111,401
2013,2,5,16,30,7.2,7,119,38,515
2013,2,5,17,30,3,4,0,0,0
2013,2,5,18,30,1.9000000000000001,4,0,0,0
2013,2,5,19,30,1.7000000000000002,4,0,0,0
2013,2,5,20,30,1.5,4,0,0,0
2013,2,5,21,30,1.2000000000000002,4,0,0,0
2013,2,5,22,30,0.9,1,0,0,0
2013,2,5,23,30,0.30000000000000004,1,0,0,0
2013,2,6,0,30,-0.5,0,0,0,0
2013,2,6,1,30,-1.1,0,0,0,0
2013,2,6,2,30,-1.2000000000000002,4,0,0,0
2013,2,6,3,30,-0.9,4,0,0,0
2013,2,6,4,30,-0.9,1,0,0,0
2013,2,6,5,30,-1.1,1,0,0,0
2013,2,6,6,30,-0.5,1,0,0,0
2013,2,6,7,30,2.3000000000000003,4,29,25,67
2013,2,6,8,30,6.1000000000000005,4,110,96,57
2013,2,6,9,30,8.6,7,286,156,334
2013,2,6,10,30,9.9,6,244,216,56
2013,2,6,11,30,10,6,171,167,7
2013,2,6,12,30,9,6,220,209,19
2013,2,6,13,30,7.2,6,152,150,4
2013,2,6,14,30,5.5,6,124,124,0
2013,2,6,15,30,3.9000000000000004,6,117,114,9
2013,2,6,16,30,3.1,6,4,4,0
2013,2,6,17,30,1.6,7,0,0,0
2013,2,6,18,30,1,6,0,0,0
2013,2,6,19,30,0.4,7,0,0,0
2013,2,6,20,30,-0.2,4,0,0,0
2013,2,6,21,30,-0.9,4,0,0,0
2013,2,6,22,30,-1.7000000000000002,7,0,0,0
2013,2,6,23,30,-2.6,4,0,0,0
2013,2,7,0,30,-3.7,4,0,0,0
2013,2,7,1,30,-4.800000000000001,4,0,0,0
2013,2,7,2,30,-5.5,4,0,0,0
2013,2,7,3,30,-5.800000000000001,4,0,0,0
2013,2,7,4,30,-6,4,0,0,0
2013,2,7,5,30,-6.4,1,0,0,0
2013,2,7,6,30,-6.1000000000000005,4,0,0,0
2013,2,7,7,30,-3.7,4,38,25,175
2013,2,7,8,30,0.1,0,255,45,851
2013,2,7,9,30,3.2,0,438,57,972
2013,2,7,10,30,5.2,0,578,66,1026
2013,2,7,11,30,6.6000000000000005,0,661,73,1047
2013,2,7,12,30,7.300000000000001,0,678,74,1050
2013,2,7,13,30,7.6000000000000005,0,628,72,1034
2013,2,7,14,30,7.2,1,516,66,997
2013,2,7,15,30,4.9,0,352,55,915
2013,2,7,16,30,3,0,157,37,728
2013,2,7,17,30,-1,0,0,0,0
2013,2,7,18,30,-2,1,0,0,0
2013,2,7,19,30,-3.1,1,0,0,0
2013,2,7,20,30,-3.9000000000000004,0,0,0,0
2013,2,7,21,30,-4.4,0,0,0,0
2013,2,7,22,30,-4.6000000000000005,4,0,0,0
2013,2,7,23,30,-4.6000000000000005,4,0,0,0
2013,2,8,0,30,-4.4,4,0,0,0
2013,2,8,1,30,-4.2,0,0,0,0
2013,2,8,2,30,-4,0,0,0,0
2013,2,8,3,30,-4,0,0,0,0
2013,2,8,4,30,-4.2,7,0,0,0
2013,2,8,5,30,-4.2,7,0,0,0
2013,2,8,6,30,-3.4000000000000004,6,0,0,0
2013,2,8,7,30,-0.9,7,36,27,115
2013,2,8,8,30,2.4000000000000004,6,156,97,236
2013,2,8,9,30,5.300000000000001,6,202,172,76
2013,2,8,10,30,7.4,7,461,146,625
2013,2,8,11,30,8.8,0,636,71,999
2013,2,8,12,30,9.600000000000001,0,649,67,1005
2013,2,8,13,30,9.600000000000001,1,601,65,989
2013,2,8,14,30,8.9,1,493,61,947
2013,2,8,15,30,6.4,2,259,109,457
2013,2,8,16,30,4.4,1,147,37,654
2013,2,8,17,30,-0.30000000000000004,1,0,0,0
2013,2,8,18,30,-1.3,1,0,0,0
2013,2,8,19,30,-1.5,4,0,0,0
2013,2,8,20,30,-1.4000000000000001,1,0,0,0
2013,2,8,21,30,-1.2000000000000002,1,0,0,0
2013,2,8,22,30,-1.2000000000000002,0,0,0,0
2013,2,8,23,30,-1.2000000000000002,4,0,0,0
2013,2,9,0,30,-1.2000000000000002,4,0,0,0
2013,2,9,1,30,-1.4000000000000001,0,0,0,0
2013,2,9,2,30,-2,0,0,0,0
2013,2,9,3,30,-2.7,0,0,0,0
2013,2,9,4,30,-3,1,0,0,0
2013,2,9,5,30,-3,1,0,0,0
2013,2,9,6,30,-2.5,1,0,0,0
2013,2,9,7,30,-1,1,60,25,441
2013,2,9,8,30,0.6000000000000001,1,242,48,766
2013,2,9,9,30,2,0,417,60,893
2013,2,9,10,30,3,1,551,70,948
2013,2,9,11,30,3.3000000000000003,7,84,84,0
2013,2,9,12,30,2.5,6,59,59,0
2013,2,9,13,30,1.5,6,19,19,0
2013,2,9,14,30,0.8,6,17,17,0
2013,2,9,15,30,-0.30000000000000004,6,183,144,119
2013,2,9,16,30,-0.9,7,17,17,0
2013,2,9,17,30,-2.8000000000000003,7,0,0,0
2013,2,9,18,30,-3.2,7,0,0,0
2013,2,9,19,30,-3.6,4,0,0,0
2013,2,9,20,30,-4,4,0,0,0
2013,2,9,21,30,-4.5,4,0,0,0
2013,2,9,22,30,-4.9,4,0,0,0
2013,2,9,23,30,-5.1000000000000005,4,0,0,0
2013,2,10,0,30,-5.1000000000000005,4,0,0,0
2013,2,10,1,30,-5.2,7,0,0,0
2013,2,10,2,30,-5.2,7,0,0,0
2013,2,10,3,30,-5.2,6,0,0,0
2013,2,10,4,30,-5.2,7,0,0,0
2013,2,10,5,30,-5.1000000000000005,7,0,0,0
2013,2,10,6,30,-4.800000000000001,7,0,0,0
2013,2,10,7,30,-3.9000000000000004,7,32,30,33
2013,2,10,8,30,-3,7,108,100,34
2013,2,10,9,30,-2.2,7,184,167,44
2013,2,10,10,30,-1.4000000000000001,7,211,198,25
2013,2,10,11,30,-0.8,7,399,283,202
2013,2,10,12,30,-0.5,7,254,237,29
2013,2,10,13,30,-0.6000000000000001,7,296,255,75
2013,2,10,14,30,-1,7,223,199,52
2013,2,10,15,30,-1.9000000000000001,7,217,142,221
2013,2,10,16,30,-2.4000000000000004,4,77,67,56
2013,2,10,17,30,-4.9,4,0,0,0
2013,2,10,18,30,-5.800000000000001,4,0,0,0
2013,2,10,19,30,-6.300000000000001,4,0,0,0
2013,2,10,20,30,-6.6000000000000005,4,0,0,0
2013,2,10,21,30,-6.9,7,0,0,0
2013,2,10,22,30,-7.1000000000000005,7,0,0,0
2013,2,10,23,30,-7.4,7,0,0,0
2013,2,11,0,30,-7.7,7,0,0,0
2013,2,11,1,30,-8,4,0,0,0
2013,2,11,2,30,-8.200000000000001,4,0,0,0
2013,2,11,3,30,-8.5,4,0,0,0
2013,2,11,4,30,-8.8,4,0,0,0
2013,2,11,5,30,-9.1,4,0,0,0
2013,2,11,6,30,-8.8,4,0,0,0
2013,2,11,7,30,-7.1000000000000005,4,30,30,0
2013,2,11,8,30,-5,4,95,93,6
2013,2,11,9,30,-3.4000000000000004,1,442,86,869
2013,2,11,10,30,-2.2,4,342,247,183
2013,2,11,11,30,-1.6,4,127,127,1
2013,2,11,12,30,-1.6,4,143,141,3
2013,2,11,13,30,-1.9000000000000001,6,48,48,0
2013,2,11,14,30,-2.3000000000000003,6,49,49,0
2013,2,11,15,30,-2.9000000000000004,6,115,114,1
2013,2,11,16,30,-3.4000000000000004,6,30,30,0
2013,2,11,17,30,-4.800000000000001,6,0,0,0
2013,2,11,18,30,-5.4,6,0,0,0
2013,2,11,19,30,-6,7,0,0,0
2013,2,11,20,30,-6.800000000000001,7,0,0,0
2013,2,11,21,30,-7.6000000000000005,4,0,0,0
2013,2,11,22,30,-8.4,1,0,0,0
2013,2,11,23,30,-9.3,4,0,0,0
2013,2,12,0,30,-10,1,0,0,0
2013,2,12,1,30,-10.600000000000001,1,0,0,0
2013,2,12,2,30,-11.100000000000001,4,0,0,0
2013,2,12,3,30,-11.4,1,0,0,0
2013,2,12,4,30,-11.700000000000001,4,0,0,0
2013,2,12,5,30,-12,1,0,0,0
2013,2,12,6,30,-11.200000000000001,4,0,0,0
2013,2,12,7,30,-8.3,1,78,26,567
2013,2,12,8,30,-4.7,0,281,46,882
2013,2,12,9,30,-2.1,0,457,57,969
2013,2,12,10,30,-0.4,0,597,65,1020
2013,2,12,11,30,0.8,1,679,69,1043
2013,2,12,12,30,1.4000000000000001,0,687,70,1033
2013,2,12,13,30,1.6,1,638,67,1021
2013,2,12,14,30,1.2000000000000002,1,522,61,973
2013,2,12,15,30,-0.30000000000000004,1,362,53,894
2013,2,12,16,30,-1.4000000000000001,0,170,39,715
2013,2,12,17,30,-4.2,0,0,0,0
2013,2,12,18,30,-4.6000000000000005,4,0,0,0
2013,2,12,19,30,-4.800000000000001,1,0,0,0
2013,2,12,20,30,-5.2,1,0,0,0
2013,2,12,21,30,-5.5,0,0,0,0
2013,2,12,22,30,-5.6000000000000005,0,0,0,0
2013,2,12,23,30,-5.9,0,0,0,0
2013,2,13,0,30,-6.2,0,0,0,0
2013,2,13,1,30,-6.4,0,0,0,0
2013,2,13,2,30,-6.5,0,0,0,0
2013,2,13,3,30,-6.4,0,0,0,0
2013,2,13,4,30,-6.300000000000001,0,0,0,0
2013,2,13,5,30,-6.2,4,0,0,0
2013,2,13,6,30,-5.4,0,0,0,0
2013,2,13,7,30,-3.1,4,51,33,177
2013,2,13,8,30,-0.4,4,202,88,422
2013,2,13,9,30,1.9000000000000001,7,42,42,0
2013,2,13,10,30,3.5,6,85,85,0
2013,2,13,11,30,4.3,6,31,31,0
2013,2,13,12,30,4.6000000000000005,6,254,238,27
2013,2,13,13,30,4.4,6,123,123,0
2013,2,13,14,30,3.9000000000000004,4,420,151,563
2013,2,13,15,30,2.4000000000000004,4,228,148,230
2013,2,13,16,30,1.3,4,113,69,233
2013,2,13,17,30,-1.8,1,0,0,0
2013,2,13,18,30,-2.2,4,0,0,0
2013,2,13,19,30,-2.4000000000000004,1,0,0,0
2013,2,13,20,30,-2.7,4,0,0,0
2013,2,13,21,30,-3.1,4,0,0,0
2013,2,13,22,30,-3.4000000000000004,6,0,0,0
2013,2,13,23,30,-3.4000000000000004,6,0,0,0
2013,2,14,0,30,-3.1,6,0,0,0
